epoch,loss,val_loss
0,0.11013346096589566,0.3757508806884289
1,0.028057370092131717,0.2833905874497511
2,0.008711402030534485,0.23724830675531516
3,0.004783918095462159,0.19857580369253727
4,0.003350123600763048,0.1631111437878148
5,0.0025322849065072587,0.1330870480107313
6,0.0019053647074261536,0.10911584916439923
7,0.001787965296242283,0.09541622117500413
8,0.0019446718658785067,0.08757926252755252
9,0.001433318976064443,0.07893476677550511
10,0.0013495727021249548,0.07585952447896654
11,0.0014628166184396383,0.07333604601973837
12,0.0015294503467997594,0.07227294925938953
13,0.0014824944899880122,0.07077715241096237
14,0.0013773407113195886,0.06814632632515648
15,0.0014301619727477147,0.06948452053422277
16,0.001405191661180333,0.06811562366783619
17,0.001490680934834599,0.0673219734294848
18,0.0015665626431036425,0.06721151366152546
19,0.0014880836653863993,0.06643976525149563
20,0.001545953078431884,0.06669516217979518
21,0.0013369535349598083,0.06633933345702561
22,0.0013133788191216527,0.06640542688017542
23,0.0012687533992518474,0.06554420834237878
24,0.0013233878539206663,0.06535662118006837
25,0.0014834358703738712,0.06461431932720271
26,0.0013043664137175133,0.06312722585756671
27,0.0014124701479023812,0.0629132737151601
28,0.0012627267205221194,0.06248030100356449
29,0.0013799873271374363,0.06192544085735625
30,0.0012024320035614194,0.06053454742174257
31,0.0013340403889629932,0.06052967956797643
32,0.0010863706928896286,0.06068820142271844
33,0.0012906399923352735,0.061382187361066994
34,0.001137331372165042,0.06041251436214556
35,0.0011501416717983,0.05859841550277038
36,0.001230595579718002,0.059013725935735485
37,0.001092302799584901,0.05924937399950894
38,0.0012116887652511424,0.058262895115397194
39,0.0011116494286998017,0.05857474932616407
40,0.0010920840518947538,0.057575659826397896
41,0.0011198214477602603,0.05829168153418736
42,0.0010973957352839487,0.05709886237640272
43,0.0011059446410352806,0.0576216500591148
44,0.0010898784065520699,0.057208222675729885
45,0.0011850735872846515,0.056798531504517254
46,0.0010670116511410578,0.05651663565500216
47,0.0011060252274790437,0.05588127257810398
48,0.0010619142436534622,0.056468730199743404
49,0.0009931409547358065,0.0552962382578037
50,0.0009501946601302893,0.05668260013176636
51,0.0010314473245708756,0.0551214540715922
52,0.001000258479648109,0.05528180385855111
53,0.001048589664521584,0.05421819681809707
54,0.0009133806963534918,0.054182396101003345
55,0.0010123377424045513,0.054160629314455117
56,0.0009590195563994468,0.05381035804748535
