epoch,loss,val_loss
0,0.052352768943287296,0.03444643538548715
1,0.05005363645046245,0.03260199076289104
2,0.046112272701021736,0.02515382106260707
3,0.03443160809423184,0.010727046018776795
4,0.015052205043924382,0.006228508958075609
5,0.010372965485879742,0.00755350357050904
6,0.00931631255165174,0.008568783154866347
7,0.008565865320766844,0.00898690053468777
8,0.00820525194853317,0.009359495222775472
9,0.008134134084684774,0.009140191612661712
10,0.008264932931946,0.010538455739151686
11,0.007591883850670079,0.010980935101138635
12,0.007652042971685438,0.010542355503679978
13,0.00728362669001288,0.011064682686184015
14,0.006999655653688512,0.00976631285286405
15,0.006849055821587127,0.00957802934701451
16,0.006343513035794675,0.010752281251673898
17,0.006101579340061218,0.008748817115297748
18,0.005881953850337417,0.00838654113209082
19,0.005943990154930095,0.009301282245562308
20,0.005966309071149359,0.007875543501642015
21,0.005546378191111882,0.008811310489868952
22,0.005376426313532426,0.009588283124483295
23,0.00550945614828024,0.009296979173086584
24,0.005332812059971663,0.009130513282596238
25,0.008180682071791281,0.0035626027836567825
26,0.005345740637361504,0.003934684759264605
27,0.004835574312714815,0.004416387482908451
28,0.004894923024793814,0.004498672212422308
29,0.004641947136317357,0.004498441503124518
30,0.004693450193948726,0.004386817428490354
31,0.004761870760930612,0.004456280226198335
32,0.004629654464845705,0.004623369753567709
33,0.0046287316938282965,0.00423684006737959
34,0.004700252285834811,0.00427300146030676
35,0.004395830285985295,0.00423107780645498
36,0.004464509149462484,0.004300610899614791
37,0.004446708256515061,0.004163559797840814
38,0.00443494929747497,0.004404042304183046
39,0.004322649157185834,0.00435399425138409
40,0.004621559242212509,0.004157237799113823
41,0.004604051158644214,0.004173535413833128
42,0.004458288021141481,0.004116277359167321
43,0.004445808467585821,0.0041452900170245105
44,0.004630119358785678,0.004150746933495005
45,0.004447935663004656,0.004088548665297114
46,0.004390301868580736,0.004032978270616796
47,0.00431744074633504,0.004000326081748224
48,0.004238975319511644,0.003983385097752843
49,0.004488578850613543,0.003961390666922348
50,0.004334525402533118,0.003946231535842849
51,0.00450316659620645,0.0039513537582630915
52,0.004222013658940474,0.003958889917056594
53,0.004352347603033683,0.003980376984044496
54,0.0042038027618773195,0.003994006915794064
55,0.004401647736014594,0.004000220221415576
56,0.0041810986727885,0.003996922705684685
57,0.004244889898606144,0.003995623847004026
58,0.00437746649230376,0.003988821654477053
59,0.004426797117225871,0.003996299327506374
60,0.004342045135250906,0.004000142261955059
61,0.004166220934499373,0.004011445976276364
62,0.004382500963047056,0.0040083352101242375
63,0.004341920360031243,0.004012148251705285
64,0.00432822265855332,0.0040290972036826946
65,0.004330104033082224,0.004028199563941194
