epoch,loss,val_loss
0,0.05203226133158839,0.028450928434419136
1,0.05028519526169431,0.026242839916247047
2,0.04724004419971962,0.020735106269259833
3,0.03966115224572671,0.009004146222852998
4,0.022161355923233757,0.0067769876396697425
5,0.012522243383544974,0.0075356636597361006
6,0.01076135586907451,0.0075001548587655025
7,0.010179686054825873,0.007829294320092432
8,0.009718147024126133,0.007707860463091897
9,0.00935765914618969,0.008051195214243813
10,0.008786436272557915,0.007784661481208686
11,0.008461824841172685,0.00802294141612947
12,0.008434778135468638,0.008512608196017228
13,0.00780678260503564,0.007966364617459476
14,0.007719491147748535,0.007158666991421746
15,0.00708024406652307,0.008195182360294793
16,0.007227363419100051,0.007060689657616119
17,0.006615712432327067,0.00791928465736823
18,0.006661015985783462,0.006528909065915893
19,0.006377126661657424,0.006946448372521748
20,0.006206321571925201,0.006957082368899137
21,0.006115191370510019,0.007742570978330655
22,0.006043591763733364,0.006608163621017916
23,0.005733340449074692,0.00666790771841382
24,0.005601371341759748,0.005683160244694186
25,0.005305623959341064,0.006906507536768913
26,0.00543611650724282,0.0062024212739844285
27,0.005253420585465458,0.005826641973625455
28,0.005159223188146404,0.006275211557901154
29,0.004761914626081906,0.0059789260461305576
30,0.0048507580188636825,0.006260784866753966
31,0.004877143193791598,0.005666445365123864
32,0.004652985206254326,0.005956146794940448
33,0.004718245966459352,0.005352648201450292
34,0.004350566530597351,0.004976778291165829
35,0.004417388362060414,0.00556692744915684
36,0.004459370567929,0.005218580772634596
37,0.0040964905950581516,0.005491554672415886
38,0.004240698876745272,0.0055583802620983785
39,0.004276599672554833,0.00570296035018853
40,0.003975348739470242,0.005231348616588447
41,0.004191837497140713,0.005159270092715613
42,0.004136805844609626,0.004393767067489939
43,0.0038694725723272733,0.00548742656246759
44,0.0038249459608866855,0.00537688333942141
45,0.003934874936154612,0.006338805018458515
46,0.003890956716509763,0.004694156885509276
47,0.003832849666828335,0.004955559881636873
48,0.003736424161882208,0.004619003965571109
49,0.0036985969505267126,0.004773590189870447
50,0.003575139790461058,0.005623995817990767
51,0.003713318279507093,0.005862980369581944
52,0.003606206338523274,0.005450491728778515
53,0.003409086830953772,0.004751240246049646
54,0.003429637652560614,0.004911355577254047
55,0.0035124789126978325,0.004792094301794552
56,0.0034910822968657424,0.004219587064451641
57,0.003355313947128995,0.0044724992799779605
58,0.003110095040827263,0.004940256127156317
59,0.0033819538785326408,0.004379100922960788
60,0.0033223551127310024,0.005117078670688595
61,0.0033175811936749463,0.005223861488047987
62,0.0031953957237064747,0.004620423922056539
63,0.0033329532718819727,0.004020166023918945
64,0.0031978589114903403,0.00458927612635307
65,0.0032005797419980987,0.004218943016086187
66,0.0030556891834726783,0.00482333606083153
67,0.0030507014399939556,0.004432614446462442
68,0.00313670951170313,0.0046195977871927125
69,0.002899775987493851,0.004340702344456481
70,0.0030225010378649685,0.004796154919960018
71,0.0029858022923978816,0.005137514232450889
72,0.003007763965486935,0.004625676397053111
73,0.0028753191738094134,0.0051770096373123424
74,0.00307034514205553,0.004312216805475246
75,0.002898087684936799,0.004816068944314288
76,0.002923359913061509,0.004858649762657781
77,0.0028666031416278424,0.004113645014715278
78,0.002738577425167555,0.00489291057197584
79,0.0028787573551753444,0.0043112502155256355
80,0.002797509055221226,0.004460468260933542
81,0.0027685820000109876,0.00444624200463295
82,0.0026241671971880217,0.004773113106946564
83,0.002751885834519138,0.005432886524229414
